Human Timestamp,Unix Time,Microseconds,Latitude (degrees),Longitude (degrees),Height,Velocity North (m/s),Velocity East (m/s),Velocity Down (m/s),Latitude Standard Deviation (m),Longitude Standard Deviation (m),Height Standard Deviation (m),Tilt (degrees),Heading (degrees),Tilt Standard Deviation (degrees),Heading Standard Deviation (degrees),Fix Type,Doppler Velocity Valid,Time Valid,External GNSS,Tilt Valid,Heading Valid,Floating Heading
Sat Apr 10 16:57:28 CST 2021,1618045048,100165,22.277337299999996,114.1364352,295.16200000000003,-0.63000005,0.162,-0.061000004,2.4160001,2.4160001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,100165,22.277337299999996,114.1364352,295.16200000000003,-0.63000005,0.162,-0.061000004,2.4160001,2.4160001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,100165,22.277337299999996,114.1364352,295.16200000000003,-0.63000005,0.162,-0.061000004,2.4160001,2.4160001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,100165,22.277337299999996,114.1364352,295.16200000000003,-0.63000005,0.162,-0.061000004,2.4160001,2.4160001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,300165,22.2773361,114.1364354,295.164,-0.72400004,0.19500001,-0.076000005,2.4320002,2.4320002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,300165,22.2773361,114.1364354,295.164,-0.72400004,0.19500001,-0.076000005,2.4320002,2.4320002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,300165,22.2773361,114.1364354,295.164,-0.72400004,0.19500001,-0.076000005,2.4320002,2.4320002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,300165,22.2773361,114.1364354,295.164,-0.72400004,0.19500001,-0.076000005,2.4320002,2.4320002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,500165,22.277334999999997,114.1364356,295.163,-0.69000006,-0.003,0.162,2.4480002,2.4480002,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,500165,22.277334999999997,114.1364356,295.163,-0.69000006,-0.003,0.162,2.4480002,2.4480002,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,500165,22.277334999999997,114.1364356,295.163,-0.69000006,-0.003,0.162,2.4480002,2.4480002,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,500165,22.277334999999997,114.1364356,295.163,-0.69000006,-0.003,0.162,2.4480002,2.4480002,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,700165,22.277333999999996,114.1364358,295.16,-0.63100004,0.194,-0.028,2.4640002,2.4640002,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,700165,22.277333999999996,114.1364358,295.16,-0.63100004,0.194,-0.028,2.4640002,2.4640002,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,700165,22.277333999999996,114.1364358,295.16,-0.63100004,0.194,-0.028,2.4640002,2.4640002,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,700165,22.277333999999996,114.1364358,295.16,-0.63100004,0.194,-0.028,2.4640002,2.4640002,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,900165,22.277332899999998,114.13643599999999,295.161,-0.56600004,0.053000003,0.143,2.48,2.48,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,900165,22.277332899999998,114.13643599999999,295.161,-0.56600004,0.053000003,0.143,2.48,2.48,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,900165,22.277332899999998,114.13643599999999,295.161,-0.56600004,0.053000003,0.143,2.48,2.48,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:28 CST 2021,1618045048,900165,22.277332899999998,114.13643599999999,295.161,-0.56600004,0.053000003,0.143,2.48,2.48,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,100165,22.2773319,114.13643619999998,295.158,-0.578,0.087000005,0.053000003,2.528,2.528,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,100165,22.2773319,114.13643619999998,295.158,-0.578,0.087000005,0.053000003,2.528,2.528,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,100165,22.2773319,114.13643619999998,295.158,-0.578,0.087000005,0.053000003,2.528,2.528,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,100165,22.2773319,114.13643619999998,295.158,-0.578,0.087000005,0.053000003,2.528,2.528,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,300165,22.277330799999998,114.13643649999999,295.154,-0.596,0.28300002,-0.22700001,2.5600002,2.5600002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,300165,22.277330799999998,114.13643649999999,295.154,-0.596,0.28300002,-0.22700001,2.5600002,2.5600002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,300165,22.277330799999998,114.13643649999999,295.154,-0.596,0.28300002,-0.22700001,2.5600002,2.5600002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,300165,22.277330799999998,114.13643649999999,295.154,-0.596,0.28300002,-0.22700001,2.5600002,2.5600002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,500165,22.2773297,114.13643689999999,295.152,-0.595,0.177,-0.020000001,2.608,2.608,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,500165,22.2773297,114.13643689999999,295.152,-0.595,0.177,-0.020000001,2.608,2.608,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,500165,22.2773297,114.13643689999999,295.152,-0.595,0.177,-0.020000001,2.608,2.608,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,500165,22.2773297,114.13643689999999,295.152,-0.595,0.177,-0.020000001,2.608,2.608,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,700165,22.2773286,114.13643729999998,295.15000000000003,-0.689,0.238,-0.006,2.6560001,2.6560001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,700165,22.2773286,114.13643729999998,295.15000000000003,-0.689,0.238,-0.006,2.6560001,2.6560001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,700165,22.2773286,114.13643729999998,295.15000000000003,-0.689,0.238,-0.006,2.6560001,2.6560001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,700165,22.2773286,114.13643729999998,295.15000000000003,-0.689,0.238,-0.006,2.6560001,2.6560001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,900165,22.2773276,114.1364375,295.144,-0.518,0.030000001,-0.192,2.6880002,2.6880002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,900165,22.2773276,114.1364375,295.144,-0.518,0.030000001,-0.192,2.6880002,2.6880002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,900165,22.2773276,114.1364375,295.144,-0.518,0.030000001,-0.192,2.6880002,2.6880002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:29 CST 2021,1618045049,900165,22.2773276,114.1364375,295.144,-0.518,0.030000001,-0.192,2.6880002,2.6880002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,100165,22.2773266,114.1364377,295.146,-0.64400005,-0.010000001,0.063,2.7040002,2.7040002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,100165,22.2773266,114.1364377,295.146,-0.64400005,-0.010000001,0.063,2.7040002,2.7040002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,100165,22.2773266,114.1364377,295.146,-0.64400005,-0.010000001,0.063,2.7040002,2.7040002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,100165,22.2773266,114.1364377,295.146,-0.64400005,-0.010000001,0.063,2.7040002,2.7040002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,300165,22.2773257,114.13643780000001,295.152,-0.44300002,0.003,-0.15900001,2.736,2.736,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,300165,22.2773257,114.13643780000001,295.152,-0.44300002,0.003,-0.15900001,2.736,2.736,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,300165,22.2773257,114.13643780000001,295.152,-0.44300002,0.003,-0.15900001,2.736,2.736,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,500165,22.277324699999998,114.136438,295.15000000000003,-0.508,0.085,0.028,2.736,2.736,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,500165,22.277324699999998,114.136438,295.15000000000003,-0.508,0.085,0.028,2.736,2.736,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,500165,22.277324699999998,114.136438,295.15000000000003,-0.508,0.085,0.028,2.736,2.736,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,500165,22.277324699999998,114.136438,295.15000000000003,-0.508,0.085,0.028,2.736,2.736,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,500165,22.277324699999998,114.136438,295.15000000000003,-0.508,0.085,0.028,2.736,2.736,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,700165,22.2773237,114.1364383,295.149,-0.693,0.083000004,0.158,2.752,2.752,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,700165,22.2773237,114.1364383,295.149,-0.693,0.083000004,0.158,2.752,2.752,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,700165,22.2773237,114.1364383,295.149,-0.693,0.083000004,0.158,2.752,2.752,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,700165,22.2773237,114.1364383,295.149,-0.693,0.083000004,0.158,2.752,2.752,3.1360002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,900165,22.277322599999998,114.13643859999999,295.14300000000003,-0.647,0.127,-0.068,2.6560001,2.6560001,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,900165,22.277322599999998,114.13643859999999,295.14300000000003,-0.647,0.127,-0.068,2.6560001,2.6560001,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,900165,22.277322599999998,114.13643859999999,295.14300000000003,-0.647,0.127,-0.068,2.6560001,2.6560001,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:30 CST 2021,1618045050,900165,22.277322599999998,114.13643859999999,295.14300000000003,-0.647,0.127,-0.068,2.6560001,2.6560001,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,100164,22.277321699999998,114.13643890000002,295.137,-0.505,0.272,-0.006,2.608,2.608,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,100164,22.277321699999998,114.13643890000002,295.137,-0.505,0.272,-0.006,2.608,2.608,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,100164,22.277321699999998,114.13643890000002,295.137,-0.505,0.272,-0.006,2.608,2.608,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,100164,22.277321699999998,114.13643890000002,295.137,-0.505,0.272,-0.006,2.608,2.608,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,300164,22.2773207,114.1364392,295.135,-0.559,0.164,-0.037,2.5760002,2.5760002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,300164,22.2773207,114.1364392,295.135,-0.559,0.164,-0.037,2.5760002,2.5760002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,300164,22.2773207,114.1364392,295.135,-0.559,0.164,-0.037,2.5760002,2.5760002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,300164,22.2773207,114.1364392,295.135,-0.559,0.164,-0.037,2.5760002,2.5760002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,500164,22.2773199,114.1364395,295.13100000000003,-0.26200002,0.096,0.102000006,2.5600002,2.5600002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,500164,22.2773199,114.1364395,295.13100000000003,-0.26200002,0.096,0.102000006,2.5600002,2.5600002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,500164,22.2773199,114.1364395,295.13100000000003,-0.26200002,0.096,0.102000006,2.5600002,2.5600002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,500164,22.2773199,114.1364395,295.13100000000003,-0.26200002,0.096,0.102000006,2.5600002,2.5600002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,700164,22.2773188,114.13643979999999,295.13,-0.63900006,0.16000001,-0.07700001,2.624,2.624,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,700164,22.2773188,114.13643979999999,295.13,-0.63900006,0.16000001,-0.07700001,2.624,2.624,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,700164,22.2773188,114.13643979999999,295.13,-0.63900006,0.16000001,-0.07700001,2.624,2.624,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,900164,22.2773178,114.13644,295.129,-0.66700006,-0.011000001,-0.163,2.6720002,2.6720002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:31 CST 2021,1618045051,900164,22.2773178,114.13644,295.129,-0.66700006,-0.011000001,-0.163,2.6720002,2.6720002,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,164,22.2773173,114.13644019999998,295.129,-0.588,0.216,-0.24400002,2.5600002,2.5600002,3.0080001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,164,22.2773173,114.13644019999998,295.129,-0.588,0.216,-0.24400002,2.5600002,2.5600002,3.0080001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,164,22.2773173,114.13644019999998,295.129,-0.588,0.216,-0.24400002,2.5600002,2.5600002,3.0080001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,164,22.2773173,114.13644019999998,295.129,-0.588,0.216,-0.24400002,2.5600002,2.5600002,3.0080001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,164,22.2773173,114.13644019999998,295.129,-0.588,0.216,-0.24400002,2.5600002,2.5600002,3.0080001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,200164,22.2773163,114.1364404,295.13100000000003,-0.574,0.07300001,0.254,2.624,2.624,3.0400002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,200164,22.2773163,114.1364404,295.13100000000003,-0.574,0.07300001,0.254,2.624,2.624,3.0400002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,200164,22.2773163,114.1364404,295.13100000000003,-0.574,0.07300001,0.254,2.624,2.624,3.0400002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,200164,22.2773163,114.1364404,295.13100000000003,-0.574,0.07300001,0.254,2.624,2.624,3.0400002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,400164,22.2773154,114.13644070000001,295.125,-0.504,0.23600002,-0.14,2.6720002,2.6720002,3.0560002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,400164,22.2773154,114.13644070000001,295.125,-0.504,0.23600002,-0.14,2.6720002,2.6720002,3.0560002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,400164,22.2773154,114.13644070000001,295.125,-0.504,0.23600002,-0.14,2.6720002,2.6720002,3.0560002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,400164,22.2773154,114.13644070000001,295.125,-0.504,0.23600002,-0.14,2.6720002,2.6720002,3.0560002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,600164,22.2773145,114.1364412,295.117,-0.49800003,0.31500003,0.133,2.72,2.72,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,600164,22.2773145,114.1364412,295.117,-0.49800003,0.31500003,0.133,2.72,2.72,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,600164,22.2773145,114.1364412,295.117,-0.49800003,0.31500003,0.133,2.72,2.72,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,600164,22.2773145,114.1364412,295.117,-0.49800003,0.31500003,0.133,2.72,2.72,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,800164,22.277313499999998,114.1364416,295.11400000000003,-0.526,0.22500001,-0.136,2.752,2.752,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,800164,22.277313499999998,114.1364416,295.11400000000003,-0.526,0.22500001,-0.136,2.752,2.752,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,800164,22.277313499999998,114.1364416,295.11400000000003,-0.526,0.22500001,-0.136,2.752,2.752,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:32 CST 2021,1618045052,800164,22.277313499999998,114.1364416,295.11400000000003,-0.526,0.22500001,-0.136,2.752,2.752,3.072,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,164,22.2773127,114.13644199999997,295.11400000000003,-0.30200002,0.28300002,-0.30100003,2.6720002,2.6720002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,164,22.2773127,114.13644199999997,295.11400000000003,-0.30200002,0.28300002,-0.30100003,2.6720002,2.6720002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,164,22.2773127,114.13644199999997,295.11400000000003,-0.30200002,0.28300002,-0.30100003,2.6720002,2.6720002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,164,22.2773127,114.13644199999997,295.11400000000003,-0.30200002,0.28300002,-0.30100003,2.6720002,2.6720002,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,200164,22.2773118,114.1364425,295.11400000000003,-0.559,0.26200002,0.17600001,2.736,2.736,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,200164,22.2773118,114.1364425,295.11400000000003,-0.559,0.26200002,0.17600001,2.736,2.736,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,200164,22.2773118,114.1364425,295.11400000000003,-0.559,0.26200002,0.17600001,2.736,2.736,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,200164,22.2773118,114.1364425,295.11400000000003,-0.559,0.26200002,0.17600001,2.736,2.736,3.088,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,400164,22.277310999999997,114.13644289999999,295.113,-0.40800002,0.209,-0.038000003,2.7680001,2.7680001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,400164,22.277310999999997,114.13644289999999,295.113,-0.40800002,0.209,-0.038000003,2.7680001,2.7680001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,400164,22.277310999999997,114.13644289999999,295.113,-0.40800002,0.209,-0.038000003,2.7680001,2.7680001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,400164,22.277310999999997,114.13644289999999,295.113,-0.40800002,0.209,-0.038000003,2.7680001,2.7680001,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,600164,22.277310099999998,114.1364433,295.109,-0.809,0.34500003,-0.012,2.8000002,2.8000002,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,600164,22.277310099999998,114.1364433,295.109,-0.809,0.34500003,-0.012,2.8000002,2.8000002,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,600164,22.277310099999998,114.1364433,295.109,-0.809,0.34500003,-0.012,2.8000002,2.8000002,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,600164,22.277310099999998,114.1364433,295.109,-0.809,0.34500003,-0.012,2.8000002,2.8000002,3.104,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,800164,22.2773093,114.1364438,295.113,-0.46,0.20600002,-0.156,2.832,2.832,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,800164,22.2773093,114.1364438,295.113,-0.46,0.20600002,-0.156,2.832,2.832,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,800164,22.2773093,114.1364438,295.113,-0.46,0.20600002,-0.156,2.832,2.832,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:33 CST 2021,1618045053,800164,22.2773093,114.1364438,295.113,-0.46,0.20600002,-0.156,2.832,2.832,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:34 CST 2021,1618045054,163,22.2773085,114.13644409999999,295.119,-0.388,0.136,-0.119,2.848,2.848,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:34 CST 2021,1618045054,163,22.2773085,114.13644409999999,295.119,-0.388,0.136,-0.119,2.848,2.848,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:34 CST 2021,1618045054,163,22.2773085,114.13644409999999,295.119,-0.388,0.136,-0.119,2.848,2.848,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:34 CST 2021,1618045054,163,22.2773085,114.13644409999999,295.119,-0.388,0.136,-0.119,2.848,2.848,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:34 CST 2021,1618045054,200163,22.2773077,114.13644459999999,295.124,-0.358,0.141,0.33,2.848,2.848,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:34 CST 2021,1618045054,200163,22.2773077,114.13644459999999,295.124,-0.358,0.141,0.33,2.848,2.848,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:34 CST 2021,1618045054,200163,22.2773077,114.13644459999999,295.124,-0.358,0.141,0.33,2.848,2.848,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:57:34 CST 2021,1618045054,200163,22.2773077,114.13644459999999,295.124,-0.358,0.141,0.33,2.848,2.848,3.1200001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
